t15,instance,ip,server,status,anomaly_score,threshold,is_anomaly,is_sustained,dominant_metric,resource,severity
2026-03-01 22:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6350911021498815,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-01 22:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6338286222371537,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-01 23:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6430119409192461,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-01 23:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.634319394434822,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-01 23:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6370044738992731,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-01 23:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6335004408113927,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 00:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6301789582881944,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 00:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6281600594341088,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 00:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6357834326907672,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 00:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6327728739038665,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 01:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6309581176439413,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 01:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6404923631551092,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 01:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.637997392447146,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 01:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6398811026386434,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 02:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6317999514046275,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 02:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6376064301488463,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 02:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6402953031319842,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 02:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6433726903597291,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 03:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6356078649175305,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 03:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6694921463118135,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 03:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6338585230933257,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 03:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6319922974721695,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 04:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6369917427782,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 04:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6333316599425282,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 04:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6330096066667217,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 04:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6335888142555347,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 05:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6258855444152552,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 05:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6402837497257797,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 05:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.630269394792769,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 05:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6457081860384055,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 06:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6318107363307546,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 06:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.631633561874492,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 06:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6414157077043607,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 06:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6416972857891725,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 07:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6418751027728617,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 07:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6372963084183658,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 07:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6359971432557423,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 07:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6363785363255039,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 08:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6562891818055042,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 08:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6389073011818746,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 08:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6404969057358647,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 08:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6338288394291449,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 09:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6273621269745394,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 09:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6511128342597512,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 09:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6799788969301406,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 09:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6959036942840546,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 10:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6731865111211198,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 10:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6426979196717914,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 10:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6407524249585062,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 10:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6451537752138697,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 11:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6384446820840004,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 11:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6323173637412636,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 11:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6257279242975394,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 11:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6395129177843719,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 12:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6391700383774479,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 12:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6298196307493797,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 12:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6351192862003233,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 12:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6337046124194053,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 13:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6306900819991751,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 13:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6351479786124961,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 13:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6870234699739263,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 13:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6480571941262226,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 14:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6418751027728617,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 14:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.656814063741264,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 14:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6284712938519482,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 14:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6885434530419123,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 15:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6882639943225374,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 15:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6781042234609548,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 15:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.678369607400906,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 15:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6962920362444586,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 16:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6467735130929879,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 16:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6515438102341169,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 16:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6691433009103819,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 16:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6356305750320863,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 17:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6287810063421366,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 17:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6365109109949284,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 17:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6340223236403433,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 17:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6342858919090723,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 18:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6405453514901981,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 18:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6372400676804462,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 18:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6398650728705894,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 18:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6560484724116118,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 19:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6615610666335131,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 19:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6475414898163728,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 19:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6299723704873983,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 19:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6278944772826716,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 20:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6306752871281196,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 20:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6299353971423242,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 20:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.644503663183939,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 20:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6476235927527412,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 21:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6279466000163304,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 21:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6303356405867316,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 21:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6362656794357388,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 21:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6422420093372938,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 22:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6397011790228327,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 22:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6280885150922467,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 22:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6361356925643801,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 22:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6318669783323801,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 23:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6504562672031997,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-02 23:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6487055124625174,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-02 23:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6281859766900297,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-02 23:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6404008353533007,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 00:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6240380164438457,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 00:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6466387373952195,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 00:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6391169534556991,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 00:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6365184702904997,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 01:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6357742564480877,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 01:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6336902114137875,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 01:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6374228685046145,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 01:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.647052325921676,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 02:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6348912427421394,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 02:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6332645846875411,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 02:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6342642067683095,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 02:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6253260066005143,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 03:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6328675411812562,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 03:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6527245768150567,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 03:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6367771523020053,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 03:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.63669099119028,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 04:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6264874204936697,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 04:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6340903283984216,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 04:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.641428146299889,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 04:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6418751027728617,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 05:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6365416319488382,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 05:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6396987550038798,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 05:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6337827696164114,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 05:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6565424784088675,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 06:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6316598235336377,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 06:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6313284591909232,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 06:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6357731348518276,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 06:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6285861893059347,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 07:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6558321307176118,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 07:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6301430570324453,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 07:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.636126498810268,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 07:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6356123464799268,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 08:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6386799638233676,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 08:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.635814936854889,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 08:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6358057967443609,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 08:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.624833536837543,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 09:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6344949598491413,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 09:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6289509249287929,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 09:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6307606341561576,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 09:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6582249822262466,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 10:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6474879166468106,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 10:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.661300086425574,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 10:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6394252131579684,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 10:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6288104536046694,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 11:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6263756382305107,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 11:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6409141680573368,0.638473806008942,True,True,mean_cpu_pct,CPU,MEDIUM
2026-03-03 11:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6331265344550716,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 11:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6384437223705532,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 12:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6258411129456013,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 12:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6257564315686709,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 12:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6363375493271612,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 12:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6314514390541127,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 13:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.636025286621992,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 13:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6596665978882637,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 13:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.632913834605456,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 13:45:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6368655244310707,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 14:00:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6359110876855654,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
2026-03-03 14:15:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6862976360821527,0.638473806008942,True,True,mean_cpu_pct,CPU,HIGH
2026-03-03 14:30:00,192.168.1.39:9182,192.168.1.39,192.168.1.39:9182,active,0.6355435994133671,0.638473806008942,False,False,mean_cpu_pct,CPU,MEDIUM
